transaction_id,appointment_id,subtotal,discount,tax,tip,total,payment_method,estimated_service_cost
5049,5556,72.0,0,5.95,14.97,92.92,Credit Card,15.0
5050,5558,38.0,0,3.14,8.14,49.28,Credit Card,7.5
5051,5559,55.0,0,4.55,0,59.55,Credit Card,11.0
5052,5560,48.0,0,3.97,1.11,53.08,Credit Card,9.0
5053,5561,58.0,0,4.79,5.97,68.76,Debit Card,11.5
5054,5563,45.0,0,3.72,3.74,52.46,Credit Card,8.5
5055,5564,45.0,0,3.72,13.09,61.81,Credit Card,8.5
5056,5565,38.0,0,3.14,4.46,45.6,Credit Card,7.5
5057,5566,55.0,0,4.55,7.66,67.21,Debit Card,10.0
5058,5567,45.0,5,3.31,7.7,51.01,Gift Card,8.5
5059,5568,48.0,10,3.14,10.47,51.61,Debit Card,10.0
5060,5569,65.0,0,5.37,10.98,81.35,Debit Card,14.0
5061,5570,28.0,0,2.31,0.54,30.85,Debit Card,5.5
5062,5571,58.0,10,3.97,7.48,59.45,Credit Card,12.0
5063,5572,45.0,0,3.72,0,48.72,Cash,8.5
5064,5573,70.0,5,5.37,11.59,81.96,Credit Card,14.0
5065,5574,40.0,0,3.31,6.77,50.08,Credit Card,7.5
5066,5575,43.0,0,3.55,10.9,57.45,Credit Card,8.5
5067,5576,55.0,0,4.55,4.85,64.4,Cash,11.0
5068,5577,45.0,5,3.31,13.89,57.2,Credit Card,8.5
5069,5578,84.0,0,6.94,8.61,99.55,Debit Card,17.0
5070,5579,58.0,5,4.38,8.9,66.28,Credit Card,11.5
5071,5580,45.0,0,3.72,7.8,56.52,Debit Card,8.5
5072,5581,58.0,0,4.79,18.2,80.99,Credit Card,11.5
5073,5582,38.0,0,3.14,1.54,42.68,Debit Card,7.5
5074,5583,38.0,0,3.14,7.26,48.4,Credit Card,7.5
5075,5584,60.0,0,4.96,10.91,75.87,Debit Card,11.5
5076,5585,67.0,0,5.54,13.8,86.34,Credit Card,13.0
5077,5586,77.0,0,6.36,13.92,97.28,Cash,16.0
5078,5587,55.0,5,4.13,12.64,66.77,Credit Card,11.0
5079,5588,45.0,0,3.72,14.45,63.17,Gift Card,8.5
5080,5589,63.0,0,5.21,9.78,77.99,Credit Card,13.0
5081,5590,55.0,0,4.55,3.62,63.17,Cash,11.0
5082,5591,28.0,0,2.31,4.76,35.07,Credit Card,5.5
5083,5592,38.0,0,3.14,1.75,42.89,Credit Card,7.5
5084,5593,45.0,0,3.72,4.91,53.63,Cash,8.5
5085,5594,28.0,0,2.31,4.68,34.99,Credit Card,5.5
5086,5596,58.0,0,4.79,6.43,69.22,Credit Card,11.5
5087,5597,65.0,0,5.37,11.55,81.92,Credit Card,14.0
5088,5598,55.0,5,4.13,4.96,59.09,Debit Card,10.0
5089,5599,55.0,5,4.13,10.51,64.64,Cash,11.0
5090,5600,45.0,0,3.72,3.49,52.21,Gift Card,8.5
5091,5601,28.0,0,2.31,1.12,31.43,Debit Card,5.5
5092,5602,45.0,0,3.72,11.26,59.98,Debit Card,8.5
5093,5603,55.0,10,3.72,10.19,58.91,Credit Card,11.0
5094,5604,28.0,0,2.31,1.33,31.64,Credit Card,5.5
5095,5605,28.0,0,2.31,8.43,38.74,Cash,5.5
5096,5606,55.0,5,4.13,13.18,67.31,Debit Card,11.0
5097,5607,28.0,0,2.31,0.08,30.39,Credit Card,5.5
5098,5608,45.0,0,3.72,10.6,59.32,Credit Card,8.5
5099,5609,72.0,10,5.12,7.86,74.98,Debit Card,15.0
5100,5610,45.0,5,3.31,1.84,45.15,Credit Card,8.5
5101,5611,45.0,0,3.72,12.21,60.93,Credit Card,8.5
5102,5612,65.0,5,4.96,7.36,72.32,Cash,14.0
5103,5613,28.0,0,2.31,0,30.31,Credit Card,5.5
5104,5614,70.0,0,5.79,8.68,84.47,Credit Card,14.0
5105,5615,58.0,10,3.97,6.35,58.32,Credit Card,11.5
5106,5616,65.0,0,5.37,11.91,82.28,Credit Card,14.0
5107,5617,38.0,0,3.14,7.21,48.35,Cash,7.5
5108,5618,45.0,0,3.72,6.58,55.3,Credit Card,8.5
5109,5619,83.0,0,6.86,10.18,100.04,Debit Card,16.5
5110,5620,55.0,0,4.55,8.37,67.92,Credit Card,10.0
5111,5621,38.0,0,3.14,0,41.14,Credit Card,7.5
5112,5622,53.0,5,3.97,4.75,56.72,Credit Card,10.5
5113,5623,77.0,0,6.36,19.35,102.71,Cash,16.0
5114,5624,48.0,10,3.14,7.52,48.66,Credit Card,10.0
5115,5625,58.0,0,4.79,14.57,77.36,Debit Card,12.0
5116,5626,55.0,0,4.55,15.06,74.61,Credit Card,11.0
5117,5627,45.0,0,3.72,6.2,54.92,Debit Card,8.5
5118,5629,83.0,0,6.86,13.57,103.43,Credit Card,16.0
5119,5630,65.0,0,5.37,10.4,80.77,Credit Card,14.0
5120,5631,45.0,0,3.72,11.0,59.72,Credit Card,8.5
5121,5632,93.0,0,7.69,18.56,119.25,Debit Card,18.5
5122,5633,53.0,0,4.38,7.18,64.56,Cash,10.5
5123,5634,84.0,5,6.53,17.6,103.13,Cash,17.0
5124,5635,55.0,5,4.13,14.27,68.4,Debit Card,11.0
5125,5636,65.0,0,5.37,16.89,87.26,Credit Card,14.0
5126,5637,45.0,0,3.72,12.48,61.2,Credit Card,8.5
5127,5638,58.0,0,4.79,0,62.79,Credit Card,12.0
5128,5639,38.0,0,3.14,4.55,45.69,Debit Card,7.5
5129,5640,38.0,0,3.14,3.81,44.95,Debit Card,7.5
5130,5641,48.0,10,3.14,4.9,46.04,Debit Card,10.0
5131,5642,45.0,5,3.31,10.83,54.14,Credit Card,8.5
5132,5643,70.0,10,4.96,4.33,69.29,Credit Card,14.0
5133,5644,70.0,10,4.96,9.63,74.59,Credit Card,14.0
5134,5645,38.0,0,3.14,2.14,43.28,Cash,7.5
5135,5646,53.0,0,4.38,14.37,71.75,Credit Card,10.5
5136,5647,73.0,0,6.03,13.64,92.67,Debit Card,14.0
5137,5648,96.0,0,7.93,19.8,123.73,Credit Card,19.5
5138,5650,45.0,5,3.31,0,43.31,Debit Card,8.5
5139,5651,45.0,0,3.72,8.64,57.36,Credit Card,8.5
5140,5652,57.0,0,4.71,13.46,75.17,Credit Card,10.5
5141,5653,72.0,0,5.95,11.41,89.36,Credit Card,15.0
5142,5654,45.0,0,3.72,10.42,59.14,Credit Card,8.5
5143,5655,55.0,5,4.13,11.41,65.54,Cash,11.0
5144,5656,58.0,10,3.97,10.88,62.85,Cash,11.5
5145,5657,95.0,10,7.03,11.94,103.97,Credit Card,18.0
5146,5658,55.0,0,4.55,10.81,70.36,Debit Card,10.0
5147,5659,45.0,10,2.89,13.02,50.91,Credit Card,8.5
5148,5660,65.0,0,5.37,17.87,88.24,Credit Card,14.0
5149,5662,55.0,5,4.13,10.13,64.26,Cash,11.0
5150,5663,55.0,0,4.55,13.68,73.23,Debit Card,11.0
5151,5664,40.0,0,3.31,10.47,53.78,Debit Card,7.5
5152,5665,40.0,0,3.31,9.04,52.35,Credit Card,7.5
5153,5666,22.0,0,1.82,8.64,32.46,Debit Card,4.0
5154,5667,38.0,0,3.14,2.48,43.62,Debit Card,7.5
5155,5668,55.0,5,4.13,10.36,64.49,Gift Card,10.0
5156,5669,77.0,0,6.36,11.4,94.76,Debit Card,16.0
5157,5670,72.0,0,5.95,13.78,91.73,Credit Card,15.0
5158,5671,80.0,10,5.79,17.46,93.25,Credit Card,17.0
5159,5672,28.0,0,2.31,3.12,33.43,Credit Card,5.5
5160,5673,38.0,0,3.14,3.86,45.0,Gift Card,7.5
5161,5674,45.0,10,2.89,3.74,41.63,Debit Card,8.5
5162,5675,73.0,0,6.03,8.48,87.51,Gift Card,14.0
5163,5676,65.0,0,5.37,11.29,81.66,Cash,14.0
5164,5677,60.0,10,4.13,4.79,58.92,Credit Card,11.5
5165,5678,67.0,0,5.54,10.58,83.12,Cash,13.0
5166,5680,45.0,0,3.72,15.47,64.19,Credit Card,8.5
5167,5682,45.0,10,2.89,9.05,46.94,Credit Card,8.5
5168,5683,48.0,0,3.97,11.03,63.0,Debit Card,9.0
5169,5684,70.0,10,4.96,19.74,84.7,Credit Card,14.0
5170,5685,65.0,0,5.37,12.65,83.02,Debit Card,12.5
5171,5686,45.0,0,3.72,7.52,56.24,Credit Card,8.5
5172,5687,60.0,0,4.96,10.58,75.54,Credit Card,11.5
5173,5688,80.0,0,6.61,11.53,98.14,Credit Card,17.0
5174,5689,103.0,0,8.51,14.22,125.73,Cash,21.5
5175,5690,55.0,0,4.55,11.55,71.1,Credit Card,11.0
5176,5691,60.0,10,4.13,16.52,70.65,Debit Card,12.0
5177,5692,72.0,0,5.95,19.03,96.98,Credit Card,15.0
5178,5693,38.0,0,3.14,3.9,45.04,Gift Card,7.5
5179,5694,38.0,0,3.14,2.73,43.87,Debit Card,7.5
5180,5695,50.0,0,4.13,3.94,58.07,Credit Card,9.5
5181,5696,55.0,0,4.55,9.24,68.79,Credit Card,11.0
5182,5697,50.0,0,4.13,12.58,66.71,Credit Card,9.5
5183,5699,48.0,10,3.14,1.81,42.95,Debit Card,10.0
5184,5700,87.0,0,7.19,11.27,105.46,Credit Card,18.0
5185,5701,45.0,0,3.72,11.05,59.77,Credit Card,8.5
5186,5703,38.0,0,3.14,16.49,57.63,Credit Card,7.5
5187,5704,48.0,0,3.97,1.22,53.19,Credit Card,10.0
5188,5705,55.0,0,4.55,3.42,62.97,Credit Card,10.0
5189,5706,65.0,5,4.96,9.39,74.35,Credit Card,12.5
5190,5707,22.0,0,1.82,4.52,28.34,Debit Card,4.0
5191,5708,60.0,0,4.96,18.92,83.88,Cash,12.0
5192,5709,40.0,0,3.31,5.24,48.55,Debit Card,7.5
5193,5710,58.0,0,4.79,15.46,78.25,Credit Card,11.5
5194,5711,45.0,10,2.89,4.92,42.81,Debit Card,8.5
5195,5712,58.0,0,4.79,7.51,70.3,Credit Card,11.5
5196,5713,65.0,0,5.37,16.97,87.34,Credit Card,12.5
5197,5714,48.0,0,3.97,11.77,63.74,Debit Card,10.0
5198,5715,60.0,5,4.55,9.49,69.04,Cash,12.0
5199,5716,38.0,0,3.14,10.2,51.34,Debit Card,7.5
5200,5717,55.0,0,4.55,11.62,71.17,Cash,11.0
5201,5718,38.0,0,3.14,5.51,46.65,Credit Card,7.5
5202,5719,38.0,0,3.14,7.67,48.81,Credit Card,7.5
5203,5720,38.0,0,3.14,2.8,43.94,Cash,7.5
5204,5721,55.0,0,4.55,4.76,64.31,Cash,11.0
5205,5722,72.0,5,5.54,8.82,81.36,Credit Card,15.0
5206,5723,117.0,0,9.67,21.7,148.37,Gift Card,23.5
5207,5724,72.0,0,5.95,10.82,88.77,Debit Card,15.0
5208,5725,72.0,0,5.95,16.82,94.77,Debit Card,15.0
5209,5726,40.0,0,3.31,11.79,55.1,Credit Card,7.5
5210,5727,55.0,0,4.55,14.63,74.18,Credit Card,11.0
5211,5728,45.0,0,3.72,9.51,58.23,Cash,8.5
5212,5729,60.0,10,4.13,14.31,68.44,Credit Card,12.0
5213,5730,45.0,5,3.31,9.42,52.73,Debit Card,8.5
5214,5731,38.0,0,3.14,7.37,48.51,Credit Card,7.5
5215,5732,45.0,0,3.72,8.69,57.41,Debit Card,8.5
5216,5733,50.0,0,4.13,7.72,61.85,Credit Card,9.5
5217,5734,22.0,0,1.82,5.35,29.17,Credit Card,4.0
5218,5735,43.0,5,3.14,7.05,48.19,Gift Card,8.5
5219,5736,77.0,0,6.36,17.23,100.59,Credit Card,16.0
5220,5737,45.0,0,3.72,4.8,53.52,Debit Card,8.5
5221,5738,55.0,0,4.55,11.8,71.35,Gift Card,10.0
5222,5739,48.0,5,3.55,11.41,57.96,Debit Card,10.0
5223,5740,28.0,0,2.31,15.22,45.53,Credit Card,5.5
5224,5741,45.0,0,3.72,6.95,55.67,Credit Card,8.5
5225,5742,55.0,0,4.55,12.86,72.41,Credit Card,11.0
5226,5743,45.0,0,3.72,11.95,60.67,Cash,8.5
5227,5744,43.0,5,3.14,9.07,50.21,Cash,8.5
5228,5745,60.0,0,4.96,11.51,76.47,Debit Card,11.5
5229,5746,58.0,10,3.97,10.03,62.0,Cash,12.0
5230,5747,45.0,0,3.72,8.61,57.33,Cash,8.5
5231,5748,87.0,0,7.19,15.3,109.49,Debit Card,18.0
5232,5749,38.0,0,3.14,0.14,41.28,Credit Card,7.5
5233,5750,32.0,0,2.64,1.39,36.03,Cash,5.5
5234,5751,55.0,0,4.55,11.0,70.55,Debit Card,11.0
5235,5752,38.0,0,3.14,4.54,45.68,Debit Card,7.5
5236,5753,48.0,0,3.97,9.97,61.94,Gift Card,10.0
5237,5754,38.0,0,3.14,8.53,49.67,Credit Card,7.5
5238,5755,38.0,0,3.14,14.94,56.08,Debit Card,7.5
5239,5756,70.0,10,4.96,14.54,79.5,Credit Card,14.0
5240,5757,65.0,0,5.37,11.51,81.88,Debit Card,12.5
5241,5758,55.0,0,4.55,7.69,67.24,Cash,11.0
5242,5759,86.0,0,7.11,7.58,100.69,Credit Card,17.5
5243,5760,96.0,0,7.93,21.24,125.17,Credit Card,19.0
5244,5761,45.0,5,3.31,10.45,53.76,Debit Card,8.5
5245,5762,63.0,0,5.21,12.79,81.0,Credit Card,13.0
5246,5763,48.0,0,3.97,11.55,63.52,Credit Card,10.0
5247,5764,58.0,0,4.79,7.36,70.15,Cash,12.0
5248,5765,22.0,0,1.82,8.27,32.09,Debit Card,4.0
5249,5766,45.0,0,3.72,9.75,58.47,Credit Card,8.5
5250,5767,67.0,5,5.12,11.96,79.08,Debit Card,13.0
5251,5768,45.0,0,3.72,11.71,60.43,Cash,8.5
5252,5769,48.0,5,3.55,10.58,57.13,Debit Card,10.0
5253,5770,48.0,5,3.55,7.91,54.46,Credit Card,10.0
5254,5771,45.0,0,3.72,7.73,56.45,Debit Card,8.5
5255,5772,50.0,0,4.13,7.99,62.12,Credit Card,9.5
5256,5773,28.0,0,2.31,0,30.31,Credit Card,5.5
5257,5774,57.0,0,4.71,9.29,71.0,Debit Card,10.5
5258,5775,48.0,0,3.97,9.18,61.15,Cash,10.0
5259,5776,65.0,0,5.37,8.06,78.43,Credit Card,14.0
5260,5777,65.0,0,5.37,9.97,80.34,Credit Card,12.5
5261,5778,65.0,0,5.37,10.95,81.32,Cash,14.0
5262,5779,58.0,0,4.79,17.26,80.05,Credit Card,12.0
5263,5780,48.0,5,3.55,3.24,49.79,Debit Card,10.0
5264,5781,40.0,0,3.31,0,43.31,Credit Card,7.5
5265,5782,55.0,5,4.13,7.75,61.88,Credit Card,11.0
5266,5783,103.0,0,8.51,20.03,131.54,Debit Card,21.5
5267,5784,58.0,10,3.97,7.48,59.45,Credit Card,12.0
5268,5785,55.0,0,4.55,10.23,69.78,Cash,11.0
5269,5787,53.0,0,4.38,12.14,69.52,Debit Card,10.5
5270,5788,55.0,0,4.55,10.24,69.79,Credit Card,11.0
5271,5789,45.0,0,3.72,4.2,52.92,Credit Card,8.5
5272,5790,48.0,0,3.97,0.13,52.1,Credit Card,10.0
5273,5791,60.0,5,4.55,7.61,67.16,Credit Card,11.5
5274,5792,100.0,0,8.27,16.64,124.91,Credit Card,20.5
5275,5793,93.0,0,7.69,20.21,120.9,Debit Card,19.5
5276,5794,65.0,0,5.37,9.95,80.32,Credit Card,14.0
5277,5795,43.0,10,2.73,0.84,36.57,Debit Card,8.5
5278,5796,65.0,0,5.37,10.67,81.04,Debit Card,14.0
5279,5797,55.0,0,4.55,7.44,66.99,Credit Card,11.0
5280,5798,72.0,0,5.95,13.97,91.92,Cash,15.0
5281,5799,50.0,10,3.31,9.09,52.4,Debit Card,9.5
5282,5800,80.0,10,5.79,8.56,84.35,Credit Card,17.0
5283,5801,28.0,0,2.31,7.87,38.18,Cash,5.5
5284,5802,50.0,5,3.72,12.48,61.2,Debit Card,9.5
5285,5803,48.0,0,3.97,6.87,58.84,Cash,10.0
5286,5804,28.0,0,2.31,5.19,35.5,Credit Card,5.5
5287,5805,87.0,0,7.19,12.27,106.46,Debit Card,18.0
5288,5806,55.0,5,4.13,14.8,68.93,Credit Card,11.0
5289,5807,45.0,0,3.72,3.19,51.91,Debit Card,8.5
5290,5808,65.0,0,5.37,13.17,83.54,Cash,14.0
5291,5809,58.0,5,4.38,8.65,66.03,Credit Card,12.0
5292,5810,80.0,10,5.79,13.63,89.42,Cash,17.0
5293,5811,73.0,0,6.03,16.05,95.08,Cash,15.0
5294,5812,38.0,0,3.14,20.86,62.0,Debit Card,7.5
5295,5813,72.0,0,5.95,13.13,91.08,Debit Card,15.0
5296,5814,55.0,10,3.72,6.14,54.86,Cash,10.0
5297,5815,45.0,0,3.72,10.62,59.34,Credit Card,8.5
5298,5817,113.0,5,8.93,20.69,137.62,Debit Card,22.0
5299,5818,45.0,5,3.31,2.42,45.73,Cash,8.5
5300,5820,45.0,0,3.72,4.93,53.65,Cash,8.5
5301,5821,43.0,10,2.73,3.94,39.67,Credit Card,8.5
5302,5822,72.0,0,5.95,16.94,94.89,Cash,15.0
5303,5823,72.0,0,5.95,13.58,91.53,Credit Card,15.0
5304,5824,57.0,0,4.71,9.3,71.01,Debit Card,10.5
5305,5825,103.0,0,8.51,21.27,132.78,Gift Card,21.0
5306,5826,28.0,0,2.31,6.74,37.05,Cash,5.5
5307,5827,55.0,5,4.13,11.21,65.34,Credit Card,11.0
5308,5828,93.0,0,7.69,11.98,112.67,Credit Card,18.5
5309,5829,58.0,5,4.38,11.59,68.97,Debit Card,12.0
5310,5830,48.0,0,3.97,7.03,59.0,Debit Card,10.0
5311,5831,65.0,0,5.37,7.21,77.58,Credit Card,14.0
5312,5832,55.0,0,4.55,10.13,69.68,Credit Card,11.0
5313,5833,73.0,0,6.03,11.64,90.67,Credit Card,15.0
5314,5834,38.0,0,3.14,10.67,51.81,Credit Card,7.5
5315,5835,38.0,0,3.14,7.29,48.43,Credit Card,7.5
5316,5836,48.0,5,3.55,5.03,51.58,Gift Card,10.0
5317,5837,65.0,5,4.96,5.35,70.31,Cash,14.0
5318,5838,55.0,0,4.55,9.72,69.27,Credit Card,11.0
5319,5839,58.0,5,4.38,11.02,68.4,Credit Card,11.5
5320,5840,93.0,0,7.69,11.14,111.83,Credit Card,18.0
5321,5841,45.0,0,3.72,10.46,59.18,Debit Card,8.5
5322,5842,28.0,0,2.31,7.36,37.67,Credit Card,5.5
5323,5843,28.0,0,2.31,3.77,34.08,Debit Card,5.5
5324,5844,45.0,0,3.72,5.76,54.48,Debit Card,8.5
5325,5845,55.0,5,4.13,12.68,66.81,Debit Card,11.0
5326,5846,38.0,0,3.14,13.1,54.24,Cash,7.5
5327,5847,28.0,0,2.31,3.76,34.07,Cash,5.5
5328,5850,38.0,0,3.14,9.26,50.4,Cash,7.5
5329,5851,28.0,0,2.31,0,30.31,Debit Card,5.5
5330,5852,67.0,0,5.54,19.47,92.01,Cash,13.0
5331,5853,57.0,0,4.71,3.62,65.33,Debit Card,10.5
5332,5854,72.0,0,5.95,10.27,88.22,Debit Card,15.0
5333,5855,37.0,0,3.06,0.89,40.95,Cash,7.0
5334,5856,58.0,0,4.79,9.21,72.0,Debit Card,12.0
5335,5857,48.0,0,3.97,9.58,61.55,Credit Card,10.0
5336,5858,45.0,10,2.89,3.35,41.24,Cash,8.5
5337,5859,55.0,10,3.72,10.18,58.9,Credit Card,11.0
5338,5860,22.0,0,1.82,1.66,25.48,Debit Card,4.0
5339,5861,73.0,0,6.03,13.27,92.3,Debit Card,15.0
5340,5862,45.0,0,3.72,6.26,54.98,Debit Card,8.5
5341,5863,38.0,0,3.14,10.96,52.1,Credit Card,7.5
5342,5864,55.0,0,4.55,7.08,66.63,Credit Card,11.0
5343,5866,45.0,0,3.72,6.72,55.44,Credit Card,8.5
5344,5867,80.0,5,6.2,5.51,86.71,Credit Card,17.0
5345,5868,45.0,0,3.72,8.77,57.49,Credit Card,8.5
5346,5869,38.0,0,3.14,4.77,45.91,Cash,7.5
5347,5870,55.0,0,4.55,16.17,75.72,Debit Card,11.0
5348,5871,81.0,0,6.69,6.5,94.19,Cash,16.0
5349,5872,43.0,0,3.55,10.59,57.14,Debit Card,8.5
5350,5873,32.0,0,2.64,4.78,39.42,Credit Card,5.5
5351,5874,60.0,10,4.13,9.85,63.98,Credit Card,11.5
5352,5875,55.0,5,4.13,8.42,62.55,Credit Card,11.0
5353,5876,38.0,0,3.14,8.74,49.88,Credit Card,7.5
5354,5877,55.0,0,4.55,7.72,67.27,Cash,10.0
5355,5878,78.0,0,6.45,13.14,97.59,Debit Card,15.0
5356,5879,45.0,0,3.72,10.41,59.13,Debit Card,8.5
5357,5880,38.0,0,3.14,8.74,49.88,Cash,7.5
5358,5882,38.0,0,3.14,8.98,50.12,Cash,7.5
5359,5884,83.0,5,6.45,8.95,93.4,Debit Card,16.5
5360,5885,83.0,0,6.86,8.09,97.95,Debit Card,15.5
5361,5886,48.0,0,3.97,11.18,63.15,Debit Card,10.0
5362,5887,55.0,10,3.72,7.79,56.51,Cash,11.0
5363,5888,60.0,10,4.13,5.02,59.15,Credit Card,12.0
5364,5889,65.0,10,4.55,8.56,68.11,Cash,14.0
5365,5892,22.0,0,1.82,0,23.82,Cash,4.0
5366,5893,28.0,0,2.31,10.11,40.42,Debit Card,5.5
5367,5894,38.0,0,3.14,5.25,46.39,Debit Card,7.5
5368,5895,40.0,0,3.31,7.32,50.63,Credit Card,7.5
5369,5896,40.0,0,3.31,0,43.31,Credit Card,7.5
5370,5898,83.0,0,6.86,21.79,111.65,Cash,16.0
5371,5899,45.0,0,3.72,11.97,60.69,Gift Card,8.5
5372,5901,22.0,0,1.82,5.61,29.43,Debit Card,4.0
5373,5902,60.0,5,4.55,12.09,71.64,Debit Card,12.0
5374,5903,38.0,0,3.14,16.44,57.58,Cash,7.5
5375,5904,43.0,0,3.55,3.21,49.76,Cash,8.5
5376,5905,28.0,0,2.31,2.14,32.45,Gift Card,5.5
5377,5906,45.0,0,3.72,5.46,54.18,Debit Card,8.5
5378,5907,22.0,0,1.82,6.47,30.29,Debit Card,4.0
5379,5908,45.0,0,3.72,2.86,51.58,Cash,8.5
5380,5909,55.0,5,4.13,8.9,63.03,Credit Card,11.0
5381,5910,55.0,0,4.55,13.73,73.28,Credit Card,11.0
5382,5911,48.0,0,3.97,11.62,63.59,Credit Card,10.0
5383,5912,80.0,0,6.61,4.44,91.05,Debit Card,17.0
5384,5913,38.0,0,3.14,6.09,47.23,Credit Card,7.5
5385,5914,60.0,0,4.96,10.28,75.24,Credit Card,11.5
5386,5915,60.0,0,4.96,10.11,75.07,Credit Card,12.0
5387,5917,45.0,0,3.72,8.51,57.23,Cash,8.5
5388,5918,65.0,0,5.37,10.05,80.42,Cash,14.0
5389,5921,80.0,0,6.61,15.99,102.6,Debit Card,17.0
5390,5922,105.0,10,7.85,15.29,118.14,Credit Card,20.5
5391,5923,83.0,0,6.86,18.53,108.39,Cash,16.0
5392,5924,55.0,0,4.55,3.04,62.59,Cash,11.0
5393,5925,57.0,0,4.71,5.05,66.76,Credit Card,10.5
5394,5926,100.0,0,8.27,14.61,122.88,Debit Card,19.5
5395,5927,72.0,0,5.95,18.52,96.47,Credit Card,15.0
5396,5928,84.0,0,6.94,15.7,106.64,Cash,17.0
5397,5929,22.0,0,1.82,0,23.82,Credit Card,4.0
5398,5930,60.0,10,4.13,3.07,57.2,Debit Card,12.0
5399,5931,28.0,0,2.31,2.82,33.13,Cash,5.5
5400,5932,55.0,10,3.72,10.88,59.6,Debit Card,11.0
5401,5933,38.0,0,3.14,6.41,47.55,Debit Card,7.5
5402,5935,22.0,0,1.82,4.71,28.53,Credit Card,4.0
5403,5936,40.0,0,3.31,6.21,49.52,Cash,7.5
5404,5937,63.0,0,5.21,14.39,82.6,Credit Card,13.0
5405,5938,48.0,10,3.14,4.68,45.82,Debit Card,10.0
5406,5939,65.0,5,4.96,10.06,75.02,Debit Card,14.0
5407,5941,45.0,0,3.72,1.83,50.55,Debit Card,8.5
5408,5942,38.0,0,3.14,4.19,45.33,Credit Card,7.5
5409,5943,38.0,0,3.14,5.63,46.77,Credit Card,7.5
5410,5944,65.0,0,5.37,14.03,84.4,Credit Card,12.5
5411,5945,45.0,0,3.72,1.67,50.39,Credit Card,8.5
5412,5946,55.0,0,4.55,9.47,69.02,Debit Card,10.0
5413,5948,38.0,0,3.14,3.29,44.43,Cash,7.5
5414,5949,22.0,0,1.82,9.64,33.46,Cash,4.0
5415,5950,55.0,0,4.55,11.51,71.06,Credit Card,11.0
5416,5951,115.0,0,9.5,22.41,146.91,Debit Card,23.0
5417,5952,60.0,0,4.96,7.9,72.86,Debit Card,11.5
5418,5953,38.0,0,3.14,3.07,44.21,Cash,7.5
5419,5954,65.0,5,4.96,10.34,75.3,Credit Card,14.0
5420,5955,58.0,0,4.79,7.81,70.6,Cash,12.0
5421,5956,67.0,0,5.54,15.98,88.52,Credit Card,12.5
5422,5957,60.0,10,4.13,7.0,61.13,Credit Card,11.5
5423,5958,55.0,0,4.55,8.88,68.43,Credit Card,11.0
5424,5959,65.0,0,5.37,11.43,81.8,Debit Card,12.5
5425,5960,53.0,0,4.38,9.45,66.83,Credit Card,10.5
5426,5961,28.0,0,2.31,7.27,37.58,Debit Card,5.5
5427,5962,48.0,0,3.97,14.79,66.76,Cash,10.0
5428,5963,60.0,10,4.13,10.59,64.72,Cash,11.5
5429,5965,38.0,0,3.14,7.69,48.83,Debit Card,7.5
5430,5966,55.0,0,4.55,3.48,63.03,Debit Card,10.0
5431,5967,65.0,0,5.37,7.31,77.68,Credit Card,12.5
5432,5968,22.0,0,1.82,4.57,28.39,Debit Card,4.0
5433,5969,45.0,0,3.72,4.22,52.94,Cash,8.5
5434,5970,22.0,0,1.82,0,23.82,Credit Card,4.0
5435,5971,70.0,0,5.79,11.08,86.87,Cash,14.0
5436,5972,73.0,0,6.03,19.47,98.5,Debit Card,15.0
5437,5973,65.0,0,5.37,10.0,80.37,Debit Card,14.0
5438,5974,65.0,0,5.37,9.0,79.37,Debit Card,14.0
5439,5975,45.0,5,3.31,5.01,48.32,Credit Card,8.5
5440,5976,58.0,0,4.79,15.14,77.93,Cash,12.0
5441,5977,65.0,10,4.55,10.23,69.78,Cash,14.0
5442,5978,60.0,10,4.13,13.03,67.16,Credit Card,11.5
5443,5979,28.0,0,2.31,9.5,39.81,Debit Card,5.5
5444,5980,45.0,0,3.72,0,48.72,Debit Card,8.5
5445,5981,65.0,0,5.37,12.91,83.28,Debit Card,14.0
5446,5982,55.0,0,4.55,8.35,67.9,Cash,11.0
5447,5983,48.0,0,3.97,8.06,60.03,Debit Card,10.0
5448,5984,58.0,0,4.79,16.19,78.98,Debit Card,12.0
5449,5985,55.0,0,4.55,11.86,71.41,Credit Card,11.0
5450,5987,58.0,0,4.79,1.04,63.83,Debit Card,12.0
5451,5988,45.0,10,2.89,10.41,48.3,Credit Card,8.5
5452,5990,45.0,10,2.89,5.14,43.03,Cash,8.5
5453,5993,38.0,0,3.14,15.35,56.49,Credit Card,7.5
5454,5994,110.0,0,9.09,18.17,137.26,Cash,22.5
5455,5995,28.0,0,2.31,14.95,45.26,Credit Card,5.5
5456,5996,60.0,10,4.13,12.22,66.35,Debit Card,11.5
5457,5997,48.0,5,3.55,1.92,48.47,Credit Card,9.0
5458,5998,96.0,5,7.52,16.48,115.0,Cash,19.5
5459,5999,72.0,0,5.95,8.32,86.27,Cash,15.0
5460,6000,45.0,10,2.89,11.15,49.04,Credit Card,8.5
5461,6001,45.0,0,3.72,3.62,52.34,Credit Card,8.5
5462,6002,82.0,10,5.95,10.32,88.27,Debit Card,16.5
5463,6004,60.0,0,4.96,11.84,76.8,Credit Card,12.0
5464,6005,84.0,0,6.94,17.83,108.77,Credit Card,17.0
